('48', '766')
('48', '1062')
('48', '1145')
('155', '766')
('155', '1062')
('155', '1145')
('766', '1062')
('766', '1145')
('1062', '1145')
('32', '38')
('32', '39')
('32', '41')
('32', '48')
('32', '110')
('32', '548')
('38', '39')
('38', '41')
('38', '48')
('38', '110')
('38', '548')
('39', '41')
('39', '48')
('39', '110')
('39', '548')
('41', '48')
('41', '110')
('41', '548')
('48', '110')
('48', '548')
('110', '548')
('36', '38')
('36', '39')
('36', '41')
('36', '48')
('36', '55')
('36', '441')
('36', '740')
('36', '809')
('36', '885')
('36', '956')
('36', '1153')
('36', '1154')
('38', '39')
('38', '41')
('38', '48')
('38', '55')
('38', '441')
('38', '740')
('38', '809')
('38', '885')
('38', '956')
('38', '1153')
('38', '1154')
('39', '41')
('39', '48')
('39', '55')
('39', '441')
('39', '740')
('39', '809')
('39', '885')
('39', '956')
('39', '1153')
('39', '1154')
('41', '48')
('41', '55')
('41', '441')
('41', '740')
('41', '809')
('41', '885')
('41', '956')
('41', '1153')
('41', '1154')
('48', '55')
('48', '441')
('48', '740')
('48', '809')
('48', '885')
('48', '956')
('48', '1153')
('48', '1154')
('55', '441')
('55', '740')
('55', '809')
('55', '885')
('55', '956')
('55', '1153')
('55', '1154')
('441', '740')
('441', '809')
('441', '885')
('441', '956')
('441', '1153')
('441', '1154')
('740', '809')
('740', '885')
('740', '956')
('740', '1153')
('740', '1154')
('809', '885')
('809', '956')
('809', '1153')
('809', '1154')
('885', '956')
('885', '1153')
('885', '1154')
('956', '1153')
('956', '1154')
('1153', '1154')
('36', '38')
('36', '48')
('36', '255')
('36', '859')
('38', '48')
('38', '255')
('38', '859')
('48', '255')
('48', '859')
('255', '859')
('39', '48')
('39', '48')
('38', '39')
('38', '41')
('38', '48')
('38', '105')
('39', '41')
('39', '48')
('39', '105')
('41', '48')
('41', '105')
('48', '105')
('32', '39')
('48', '251')
('48', '694')
('48', '809')
('48', '1144')
('48', '1180')
('251', '694')
('251', '809')
('251', '1144')
('251', '1180')
('694', '809')
('694', '1144')
('694', '1180')
('809', '1144')
('809', '1180')
('1144', '1180')
('48', '766')
('39', '48')
('39', '237')
('39', '493')
('39', '1145')
('48', '237')
('48', '493')
('48', '1145')
('237', '493')
('237', '1145')
('493', '1145')
('39', '48')
('38', '39')
('38', '41')
('38', '161')
('38', '978')
('38', '1190')
('39', '41')
('39', '161')
('39', '978')
('39', '1190')
('41', '161')
('41', '978')
('41', '1190')
('161', '978')
('161', '1190')
('978', '1190')
('39', '48')
('39', '123')
('39', '475')
('39', '677')
('39', '1191')
('48', '123')
('48', '475')
('48', '677')
('48', '1191')
('123', '475')
('123', '677')
('123', '1191')
('475', '677')
('475', '1191')
('677', '1191')
('39', '48')
('39', '730')
('48', '730')
('65', '201')
('65', '433')
('65', '522')
('65', '694')
('65', '1198')
('201', '433')
('201', '522')
('201', '694')
('201', '1198')
('433', '522')
('433', '694')
('433', '1198')
('522', '694')
('522', '1198')
('694', '1198')
('32', '38')
('32', '41')
('32', '110')
('32', '597')
('38', '41')
('38', '110')
('38', '597')
('41', '110')
('41', '597')
('110', '597')
('39', '48')
('39', '101')
('39', '255')
('39', '604')
('39', '1031')
('39', '1216')
('48', '101')
('48', '255')
('48', '604')
('48', '1031')
('48', '1216')
('101', '255')
('101', '604')
('101', '1031')
('101', '1216')
('255', '604')
('255', '1031')
('255', '1216')
('604', '1031')
('604', '1216')
('1031', '1216')
('208', '270')
('38', '39')
('38', '41')
('38', '48')
('38', '357')
('38', '533')
('38', '1229')
('38', '1232')
('38', '1233')
('38', '1236')
('39', '41')
('39', '48')
('39', '357')
('39', '533')
('39', '1229')
('39', '1232')
('39', '1233')
('39', '1236')
('41', '48')
('41', '357')
('41', '533')
('41', '1229')
('41', '1232')
('41', '1233')
('41', '1236')
('48', '357')
('48', '533')
('48', '1229')
('48', '1232')
('48', '1233')
('48', '1236')
('357', '533')
('357', '1229')
('357', '1232')
('357', '1233')
('357', '1236')
('533', '1229')
('533', '1232')
('533', '1233')
('533', '1236')
('1229', '1232')
('1229', '1233')
('1229', '1236')
('1232', '1233')
('1232', '1236')
('1233', '1236')
('32', '39')
('32', '48')
('32', '67')
('32', '117')
('32', '441')
('32', '475')
('32', '550')
('32', '789')
('39', '48')
('39', '67')
('39', '117')
('39', '441')
('39', '475')
('39', '550')
('39', '789')
('48', '67')
('48', '117')
('48', '441')
('48', '475')
('48', '550')
('48', '789')
('67', '117')
('67', '441')
('67', '475')
('67', '550')
('67', '789')
('117', '441')
('117', '475')
('117', '550')
('117', '789')
('441', '475')
('441', '550')
('441', '789')
('475', '550')
('475', '789')
('550', '789')
('38', '170')
('39', '48')
('39', '677')
('39', '1180')
('48', '677')
('48', '1180')
('677', '1180')
('39', '41')
('39', '48')
('39', '1269')
('41', '48')
('41', '1269')
('48', '1269')
('39', '48')
('39', '60')
('39', '200')
('39', '208')
('39', '1274')
('48', '60')
('48', '200')
('48', '208')
('48', '1274')
('60', '200')
('60', '208')
('60', '1274')
('200', '208')
('200', '1274')
('208', '1274')
('36', '38')
('36', '41')
('36', '338')
('36', '340')
('36', '1281')
('38', '41')
('38', '338')
('38', '340')
('38', '1281')
('41', '338')
('41', '340')
('41', '1281')
('338', '340')
('338', '1281')
('340', '1281')
('39', '48')
('39', '1153')
('39', '1154')
('48', '1153')
('48', '1154')
('1153', '1154')
('48', '152')
('48', '255')
('48', '1291')
('152', '255')
('152', '1291')
('255', '1291')
('39', '41')
('39', '48')
('41', '48')
('38', '39')
('38', '41')
('38', '48')
('38', '110')
('38', '271')
('39', '41')
('39', '48')
('39', '110')
('39', '271')
('41', '48')
('41', '110')
('41', '271')
('48', '110')
('48', '271')
('110', '271')
('39', '48')
('39', '824')
('48', '824')
('475', '1274')
('37', '38')
('37', '39')
('37', '41')
('37', '48')
('37', '973')
('38', '39')
('38', '41')
('38', '48')
('38', '973')
('39', '41')
('39', '48')
('39', '973')
('41', '48')
('41', '973')
('48', '973')
('39', '48')
('39', '49')
('39', '123')
('39', '237')
('39', '475')
('39', '1135')
('39', '1318')
('39', '1327')
('48', '49')
('48', '123')
('48', '237')
('48', '475')
('48', '1135')
('48', '1318')
('48', '1327')
('49', '123')
('49', '237')
('49', '475')
('49', '1135')
('49', '1318')
('49', '1327')
('123', '237')
('123', '475')
('123', '1135')
('123', '1318')
('123', '1327')
('237', '475')
('237', '1135')
('237', '1318')
('237', '1327')
('475', '1135')
('475', '1318')
('475', '1327')
('1135', '1318')
('1135', '1327')
('1318', '1327')
('32', '185')
('32', '1333')
('185', '1333')
('41', '48')
('41', '123')
('41', '255')
('41', '1339')
('41', '1343')
('48', '123')
('48', '255')
('48', '1339')
('48', '1343')
('123', '255')
('123', '1339')
('123', '1343')
('255', '1339')
('255', '1343')
('1339', '1343')
('39', '48')
('39', '479')
('48', '479')
('41', '48')
('41', '123')
('41', '255')
('41', '413')
('41', '622')
('41', '727')
('41', '789')
('41', '1343')
('41', '1349')
('48', '123')
('48', '255')
('48', '413')
('48', '622')
('48', '727')
('48', '789')
('48', '1343')
('48', '1349')
('123', '255')
('123', '413')
('123', '622')
('123', '727')
('123', '789')
('123', '1343')
('123', '1349')
('255', '413')
('255', '622')
('255', '727')
('255', '789')
('255', '1343')
('255', '1349')
('413', '622')
('413', '727')
('413', '789')
('413', '1343')
('413', '1349')
('622', '727')
('622', '789')
('622', '1343')
('622', '1349')
('727', '789')
('727', '1343')
('727', '1349')
('789', '1343')
('789', '1349')
('1343', '1349')
('39', '48')
('38', '110')
('38', '1180')
('110', '1180')
('39', '41')
('39', '95')
('39', '101')
('39', '433')
('39', '1153')
('39', '1154')
('39', '1269')
('39', '1368')
('41', '95')
('41', '101')
('41', '433')
('41', '1153')
('41', '1154')
('41', '1269')
('41', '1368')
('95', '101')
('95', '433')
('95', '1153')
('95', '1154')
('95', '1269')
('95', '1368')
('101', '433')
('101', '1153')
('101', '1154')
('101', '1269')
('101', '1368')
('433', '1153')
('433', '1154')
('433', '1269')
('433', '1368')
('1153', '1154')
('1153', '1269')
('1153', '1368')
('1154', '1269')
('1154', '1368')
('1269', '1368')
('39', '48')
('39', '334')
('39', '740')
('39', '1387')
('48', '334')
('48', '740')
('48', '1387')
('334', '740')
('334', '1387')
('740', '1387')
('38', '39')
('38', '170')
('39', '170')
('38', '39')
('38', '48')
('38', '286')
('39', '48')
('39', '286')
('48', '286')
('39', '1368')
('39', '1393')
('1368', '1393')
('38', '48')
('38', '170')
('48', '170')
('39', '48')
('39', '1236')
('48', '1236')
('101', '522')
('101', '824')
('101', '1004')
('522', '824')
('522', '1004')
('824', '1004')
('36', '38')
('36', '41')
('36', '255')
('36', '264')
('38', '41')
('38', '255')
('38', '264')
('41', '255')
('41', '264')
('255', '264')
('39', '48')
('39', '521')
('39', '622')
('521', '622')
('67', '604')
('67', '1415')
('604', '1415')
('38', '39')
('38', '41')
('38', '48')
('38', '101')
('38', '170')
('38', '475')
('38', '856')
('38', '1318')
('39', '41')
('39', '48')
('39', '101')
('39', '170')
('39', '475')
('39', '856')
('39', '1318')
('41', '48')
('41', '101')
('41', '170')
('41', '475')
('41', '856')
('41', '1318')
('48', '101')
('48', '170')
('48', '475')
('48', '856')
('48', '1318')
('101', '170')
('101', '475')
('101', '856')
('101', '1318')
('170', '475')
('170', '856')
('170', '1318')
('475', '856')
('475', '1318')
('856', '1318')
('39', '1281')
('39', '48')
('39', '95')
('39', '195')
('39', '208')
('39', '809')
('39', '1216')
('39', '1435')
('48', '95')
('48', '195')
('48', '208')
('48', '809')
('48', '1216')
('48', '1435')
('95', '195')
('95', '208')
('95', '809')
('95', '1216')
('95', '1435')
('195', '208')
('195', '809')
('195', '1216')
('195', '1435')
('208', '809')
('208', '1216')
('208', '1435')
('809', '1216')
('809', '1435')
('1216', '1435')
('39', '264')
('39', '464')
('39', '973')
('264', '464')
('264', '973')
('464', '973')
('39', '41')
('39', '48')
('39', '824')
('41', '48')
('41', '824')
('48', '824')
('39', '48')
('39', '1446')
('48', '1446')
('39', '48')
('39', '89')
('39', '334')
('48', '89')
('48', '334')
('89', '334')
('39', '334')
('200', '535')
('200', '1387')
('535', '1387')
('38', '39')
('38', '859')
('39', '859')
('39', '48')
('39', '49')
('39', '1004')
('39', '1465')
('48', '49')
('48', '1004')
('48', '1465')
('49', '1004')
('49', '1465')
('1004', '1465')
('32', '39')
('32', '41')
('32', '48')
('32', '301')
('32', '310')
('32', '604')
('32', '1481')
('39', '41')
('39', '48')
('39', '301')
('39', '310')
('39', '604')
('39', '1481')
('41', '48')
('41', '301')
('41', '310')
('41', '604')
('41', '1481')
('48', '301')
('48', '310')
('48', '604')
('48', '1481')
('301', '310')
('301', '604')
('301', '1481')
('310', '604')
('310', '1481')
('604', '1481')
('36', '38')
('36', '39')
('36', '270')
('38', '39')
('38', '270')
('39', '270')
('39', '41')
('39', '184')
('39', '1387')
('39', '1465')
('41', '184')
('41', '1387')
('41', '1465')
('184', '1387')
('184', '1465')
('1387', '1465')
('38', '39')
('38', '60')
('38', '371')
('39', '60')
('39', '371')
('60', '371')
('36', '38')
('36', '48')
('36', '381')
('38', '48')
('38', '381')
('48', '381')
('39', '41')
('39', '48')
('39', '381')
('41', '48')
('41', '381')
('48', '381')
('39', '48')
('39', '269')
('39', '1446')
('48', '269')
('48', '1446')
('269', '1446')
('39', '1499')
('39', '41')
('39', '1191')
('41', '1191')
('32', '548')
('39', '1191')
('39', '48')
('39', '49')
('48', '49')
('39', '41')
('39', '48')
('41', '48')
('38', '39')
('38', '48')
('38', '49')
('38', '56')
('38', '334')
('38', '740')
('39', '48')
('39', '49')
('39', '56')
('39', '334')
('39', '740')
('48', '49')
('48', '56')
('48', '334')
('48', '740')
('49', '56')
('49', '334')
('49', '740')
('56', '334')
('56', '740')
('334', '740')
('38', '48')
('38', '67')
('38', '504')
('38', '612')
('38', '789')
('48', '67')
('48', '504')
('48', '612')
('48', '789')
('67', '504')
('67', '612')
('67', '789')
('504', '612')
('504', '789')
('612', '789')
('39', '195')
('38', '170')
('38', '1528')
('170', '1528')
('39', '48')
('39', '264')
('39', '1004')
('39', '1530')
('48', '264')
('48', '1004')
('48', '1530')
('264', '1004')
('264', '1530')
('1004', '1530')
('32', '39')
('39', '48')
('39', '441')
('48', '441')
('156', '161')
('156', '310')
('161', '310')
('39', '48')
('39', '1530')
('39', '1543')
('48', '1530')
('48', '1543')
('1530', '1543')
('9', '38')
('9', '39')
('9', '48')
('9', '65')
('9', '155')
('9', '170')
('9', '420')
('9', '479')
('9', '589')
('9', '778')
('9', '824')
('9', '1062')
('38', '39')
('38', '48')
('38', '65')
('38', '155')
('38', '170')
('38', '420')
('38', '479')
('38', '589')
('38', '778')
('38', '824')
('38', '1062')
('39', '48')
('39', '65')
('39', '155')
('39', '170')
('39', '420')
('39', '479')
('39', '589')
('39', '778')
('39', '824')
('39', '1062')
('48', '65')
('48', '155')
('48', '170')
('48', '420')
('48', '479')
('48', '589')
('48', '778')
('48', '824')
('48', '1062')
('65', '155')
('65', '170')
('65', '420')
('65', '479')
('65', '589')
('65', '778')
('65', '824')
('65', '1062')
('155', '170')
('155', '420')
('155', '479')
('155', '589')
('155', '778')
('155', '824')
('155', '1062')
('170', '420')
('170', '479')
('170', '589')
('170', '778')
('170', '824')
('170', '1062')
('420', '479')
('420', '589')
('420', '778')
('420', '824')
('420', '1062')
('479', '589')
('479', '778')
('479', '824')
('479', '1062')
('589', '778')
('589', '824')
('589', '1062')
('778', '824')
('778', '1062')
('824', '1062')
('39', '48')
('39', '49')
('48', '49')
('39', '41')
('39', '331')
('41', '331')
('39', '48')
('39', '242')
('48', '242')
('101', '522')
('101', '778')
('101', '824')
('522', '778')
('522', '824')
('778', '824')
('101', '824')
('32', '39')
('32', '48')
('32', '381')
('32', '1135')
('39', '48')
('39', '381')
('39', '1135')
('48', '381')
('48', '1135')
('381', '1135')
('39', '41')
('39', '340')
('39', '548')
('39', '677')
('41', '340')
('41', '548')
('41', '677')
('340', '548')
('340', '677')
('548', '677')
('39', '185')
('39', '1291')
('185', '1291')
('32', '39')
('32', '41')
('32', '48')
('32', '533')
('32', '592')
('32', '723')
('32', '749')
('39', '41')
('39', '48')
('39', '533')
('39', '592')
('39', '723')
('39', '749')
('41', '48')
('41', '533')
('41', '592')
('41', '723')
('41', '749')
('48', '533')
('48', '592')
('48', '723')
('48', '749')
('533', '592')
('533', '723')
('533', '749')
('592', '723')
('592', '749')
('723', '749')
('36', '38')
('36', '39')
('36', '41')
('36', '89')
('36', '479')
('36', '535')
('38', '39')
('38', '41')
('38', '89')
('38', '479')
('38', '535')
('39', '41')
('39', '89')
('39', '479')
('39', '535')
('41', '89')
('41', '479')
('41', '535')
('89', '479')
('89', '535')
('479', '535')
('38', '41')
('38', '48')
('38', '170')
('38', '1603')
('41', '48')
('41', '170')
('41', '1603')
('48', '170')
('48', '1603')
('170', '1603')
('38', '39')
('38', '41')
('38', '110')
('38', '170')
('38', '1609')
('39', '41')
('39', '110')
('39', '170')
('39', '1609')
('41', '110')
('41', '170')
('41', '1609')
('110', '170')
('110', '1609')
('170', '1609')
('38', '39')
('38', '371')
('38', '1609')
('39', '371')
('39', '1609')
('371', '1609')
('38', '48')
('38', '170')
('48', '170')
('39', '48')
('39', '246')
('39', '550')
('39', '1616')
('48', '246')
('48', '550')
('48', '1616')
('246', '550')
('246', '1616')
('550', '1616')
('39', '41')
('39', '255')
('39', '259')
('39', '340')
('39', '396')
('39', '535')
('39', '1135')
('41', '255')
('41', '259')
('41', '340')
('41', '396')
('41', '535')
('41', '1135')
('255', '259')
('255', '340')
('255', '396')
('255', '535')
('255', '1135')
('259', '340')
('259', '396')
('259', '535')
('259', '1135')
('340', '396')
('340', '535')
('340', '1135')
('396', '535')
('396', '1135')
('535', '1135')
('39', '41')
('39', '48')
('39', '60')
('39', '155')
('39', '246')
('39', '535')
('39', '589')
('39', '1274')
('39', '1629')
('41', '48')
('41', '60')
('41', '155')
('41', '246')
('41', '535')
('41', '589')
('41', '1274')
('41', '1629')
('48', '60')
('48', '155')
('48', '246')
('48', '535')
('48', '589')
('48', '1274')
('48', '1629')
('60', '155')
('60', '246')
('60', '535')
('60', '589')
('60', '1274')
('60', '1629')
('155', '246')
('155', '535')
('155', '589')
('155', '1274')
('155', '1629')
('246', '535')
('246', '589')
('246', '1274')
('246', '1629')
('535', '589')
('535', '1274')
('535', '1629')
('589', '1274')
('589', '1629')
('1274', '1629')
('36', '38')
('36', '39')
('36', '48')
('36', '1631')
('38', '39')
('38', '48')
('38', '1631')
('39', '48')
('39', '1631')
('48', '1631')
('39', '48')
('39', '49')
('39', '543')
('39', '677')
('39', '1004')
('39', '1144')
('39', '1629')
('48', '49')
('48', '543')
('48', '677')
('48', '1004')
('48', '1144')
('48', '1629')
('49', '543')
('49', '677')
('49', '1004')
('49', '1144')
('49', '1629')
('543', '677')
('543', '1004')
('543', '1144')
('543', '1629')
('677', '1004')
('677', '1144')
('677', '1629')
('1004', '1144')
('1004', '1629')
('1144', '1629')
('39', '1642')
('39', '48')
('39', '237')
('48', '237')
('39', '41')
('38', '39')
('38', '41')
('38', '48')
('38', '89')
('38', '110')
('38', '592')
('38', '1291')
('39', '41')
('39', '48')
('39', '89')
('39', '110')
('39', '592')
('39', '1291')
('41', '48')
('41', '89')
('41', '110')
('41', '592')
('41', '1291')
('48', '89')
('48', '110')
('48', '592')
('48', '1291')
('89', '110')
('89', '592')
('89', '1291')
('110', '592')
('110', '1291')
('592', '1291')
('161', '282')
('161', '492')
('161', '598')
('161', '604')
('161', '1198')
('161', '1657')
('161', '1659')
('282', '492')
('282', '598')
('282', '604')
('282', '1198')
('282', '1657')
('282', '1659')
('492', '598')
('492', '604')
('492', '1198')
('492', '1657')
('492', '1659')
('598', '604')
('598', '1198')
('598', '1657')
('598', '1659')
('604', '1198')
('604', '1657')
('604', '1659')
('1198', '1657')
('1198', '1659')
('1657', '1659')
('39', '48')
('39', '550')
('39', '598')
('48', '550')
('48', '598')
('550', '598')
('32', '38')
('32', '39')
('32', '105')
('32', '413')
('32', '824')
('38', '39')
('38', '105')
('38', '413')
('38', '824')
('39', '105')
('39', '413')
('39', '824')
('105', '413')
('105', '824')
('413', '824')
('39', '48')
('39', '41')
('39', '185')
('39', '1690')
('41', '185')
('41', '1690')
('185', '1690')
('39', '522')
('39', '544')
('39', '1696')
('39', '1699')
('522', '544')
('522', '1696')
('522', '1699')
('544', '1696')
('544', '1699')
('1696', '1699')
('32', '36')
('32', '38')
('32', '39')
('32', '740')
('36', '38')
('36', '39')
('36', '740')
('38', '39')
('38', '740')
('39', '740')
('38', '39')
('38', '41')
('38', '48')
('38', '89')
('38', '155')
('38', '161')
('38', '604')
('38', '1198')
('38', '1233')
('39', '41')
('39', '48')
('39', '89')
('39', '155')
('39', '161')
('39', '604')
('39', '1198')
('39', '1233')
('41', '48')
('41', '89')
('41', '155')
('41', '161')
('41', '604')
('41', '1198')
('41', '1233')
('48', '89')
('48', '155')
('48', '161')
('48', '604')
('48', '1198')
('48', '1233')
('89', '155')
('89', '161')
('89', '604')
('89', '1198')
('89', '1233')
('155', '161')
('155', '604')
('155', '1198')
('155', '1233')
('161', '604')
('161', '1198')
('161', '1233')
('604', '1198')
('604', '1233')
('1198', '1233')
('60', '101')
('60', '544')
('60', '1121')
('60', '1616')
('101', '544')
('101', '1121')
('101', '1616')
('544', '1121')
('544', '1616')
('1121', '1616')
('39', '1232')
('38', '41')
('38', '48')
('38', '110')
('38', '533')
('38', '1105')
('41', '48')
('41', '110')
('41', '533')
('41', '1105')
('48', '110')
('48', '533')
('48', '1105')
('110', '533')
('110', '1105')
('533', '1105')
('39', '41')
('39', '48')
('39', '276')
('39', '344')
('39', '570')
('39', '1465')
('41', '48')
('41', '276')
('41', '344')
('41', '570')
('41', '1465')
('48', '276')
('48', '344')
('48', '570')
('48', '1465')
('276', '344')
('276', '570')
('276', '1465')
('344', '570')
('344', '1465')
('570', '1465')
('32', '39')
('32', '48')
('39', '48')
('38', '49')
('38', '1232')
('38', '1343')
('49', '1232')
('49', '1343')
('1232', '1343')
('39', '1198')
('32', '48')
('32', '38')
('32', '38')
('32', '39')
('32', '41')
('32', '170')
('32', '271')
('32', '740')
('32', '1696')
('38', '39')
('38', '41')
('38', '170')
('38', '271')
('38', '740')
('38', '1696')
('39', '41')
('39', '170')
('39', '271')
('39', '740')
('39', '1696')
('41', '170')
('41', '271')
('41', '740')
('41', '1696')
('170', '271')
('170', '740')
('170', '1696')
('271', '740')
('271', '1696')
('740', '1696')
('32', '41')
('32', '48')
('32', '677')
('32', '1274')
('41', '48')
('41', '677')
('41', '1274')
('48', '677')
('48', '1274')
('677', '1274')
('38', '39')
('38', '41')
('38', '110')
('38', '978')
('39', '41')
('39', '110')
('39', '978')
('41', '110')
('41', '978')
('110', '978')
('36', '38')
('36', '39')
('36', '41')
('36', '48')
('36', '548')
('36', '570')
('36', '1642')
('38', '39')
('38', '41')
('38', '48')
('38', '548')
('38', '570')
('38', '1642')
('39', '41')
('39', '48')
('39', '548')
('39', '570')
('39', '1642')
('41', '48')
('41', '548')
('41', '570')
('41', '1642')
('48', '548')
('48', '570')
('48', '1642')
('548', '570')
('548', '1642')
('570', '1642')
('39', '41')
('39', '48')
('39', '677')
('41', '48')
('41', '677')
('48', '677')
('15', '101')
('15', '117')
('15', '237')
('15', '310')
('15', '441')
('15', '550')
('15', '805')
('15', '976')
('15', '978')
('15', '1233')
('15', '1528')
('15', '1657')
('15', '1758')
('15', '1764')
('101', '117')
('101', '237')
('101', '310')
('101', '441')
('101', '550')
('101', '805')
('101', '976')
('101', '978')
('101', '1233')
('101', '1528')
('101', '1657')
('101', '1758')
('101', '1764')
('117', '237')
('117', '310')
('117', '441')
('117', '550')
('117', '805')
('117', '976')
('117', '978')
('117', '1233')
('117', '1528')
('117', '1657')
('117', '1758')
('117', '1764')
('237', '310')
('237', '441')
('237', '550')
('237', '805')
('237', '976')
('237', '978')
('237', '1233')
('237', '1528')
('237', '1657')
('237', '1758')
('237', '1764')
('310', '441')
('310', '550')
('310', '805')
('310', '976')
('310', '978')
('310', '1233')
('310', '1528')
('310', '1657')
('310', '1758')
('310', '1764')
('441', '550')
('441', '805')
('441', '976')
('441', '978')
('441', '1233')
('441', '1528')
('441', '1657')
('441', '1758')
('441', '1764')
('550', '805')
('550', '976')
('550', '978')
('550', '1233')
('550', '1528')
('550', '1657')
('550', '1758')
('550', '1764')
('805', '976')
('805', '978')
('805', '1233')
('805', '1528')
('805', '1657')
('805', '1758')
('805', '1764')
('976', '978')
('976', '1233')
('976', '1528')
('976', '1657')
('976', '1758')
('976', '1764')
('978', '1233')
('978', '1528')
('978', '1657')
('978', '1758')
('978', '1764')
('1233', '1528')
('1233', '1657')
('1233', '1758')
('1233', '1764')
('1528', '1657')
('1528', '1758')
('1528', '1764')
('1657', '1758')
('1657', '1764')
('1758', '1764')
('38', '39')
('38', '56')
('38', '123')
('38', '276')
('38', '772')
('38', '1770')
('38', '1775')
('39', '56')
('39', '123')
('39', '276')
('39', '772')
('39', '1770')
('39', '1775')
('56', '123')
('56', '276')
('56', '772')
('56', '1770')
('56', '1775')
('123', '276')
('123', '772')
('123', '1770')
('123', '1775')
('276', '772')
('276', '1770')
('276', '1775')
('772', '1770')
('772', '1775')
('1770', '1775')
('39', '48')
('39', '592')
('39', '677')
('39', '1783')
('48', '592')
('48', '677')
('48', '1783')
('592', '677')
('592', '1783')
('677', '1783')
('39', '48')
('39', '179')
('39', '475')
('39', '727')
('39', '1631')
('39', '1699')
('39', '1770')
('39', '1775')
('48', '179')
('48', '475')
('48', '727')
('48', '1631')
('48', '1699')
('48', '1770')
('48', '1775')
('179', '475')
('179', '727')
('179', '1631')
('179', '1699')
('179', '1770')
('179', '1775')
('475', '727')
('475', '1631')
('475', '1699')
('475', '1770')
('475', '1775')
('727', '1631')
('727', '1699')
('727', '1770')
('727', '1775')
('1631', '1699')
('1631', '1770')
('1631', '1775')
('1699', '1770')
('1699', '1775')
('1770', '1775')
('38', '39')
('38', '170')
('39', '170')
('39', '48')
('39', '155')
('39', '535')
('39', '1764')
('48', '155')
('48', '535')
('48', '1764')
('155', '535')
('155', '1764')
('535', '1764')
('39', '48')
('38', '105')
('38', '371')
('39', '195')
('39', '255')
('39', '789')
('39', '1528')
('39', '1690')
('39', '1758')
('195', '255')
('195', '789')
('195', '1528')
('195', '1690')
('195', '1758')
('255', '789')
('255', '1528')
('255', '1690')
('255', '1758')
('789', '1528')
('789', '1690')
('789', '1758')
('1528', '1690')
('1528', '1758')
('1690', '1758')
('39', '41')
('39', '48')
('39', '251')
('39', '958')
('41', '48')
('41', '251')
('41', '958')
('48', '251')
('48', '958')
('251', '958')
('41', '48')
('41', '1105')
('41', '1814')
('48', '1105')
('48', '1814')
('1105', '1814')
('39', '123')
('39', '414')
('123', '414')
('38', '48')
('38', '110')
('38', '201')
('48', '110')
('48', '201')
('110', '201')
('38', '48')
('38', '371')
('38', '414')
('38', '835')
('38', '878')
('48', '371')
('48', '414')
('48', '835')
('48', '878')
('371', '414')
('371', '835')
('371', '878')
('414', '835')
('414', '878')
('835', '878')
('48', '1831')
('48', '249')
('48', '1435')
('249', '1435')
('38', '39')
('38', '41')
('38', '48')
('38', '170')
('38', '357')
('38', '438')
('39', '41')
('39', '48')
('39', '170')
('39', '357')
('39', '438')
('41', '48')
('41', '170')
('41', '357')
('41', '438')
('48', '170')
('48', '357')
('48', '438')
('170', '357')
('170', '438')
('357', '438')
('39', '89')
('39', '201')
('39', '359')
('39', '572')
('39', '978')
('39', '1393')
('39', '1435')
('89', '201')
('89', '359')
('89', '572')
('89', '978')
('89', '1393')
('89', '1435')
('201', '359')
('201', '572')
('201', '978')
('201', '1393')
('201', '1435')
('359', '572')
('359', '978')
('359', '1393')
('359', '1435')
('572', '978')
('572', '1393')
('572', '1435')
('978', '1393')
('978', '1435')
('1393', '1435')
('32', '39')
('32', '41')
('32', '208')
('32', '835')
('32', '1657')
('39', '41')
('39', '208')
('39', '835')
('39', '1657')
('41', '208')
('41', '835')
('41', '1657')
('208', '835')
('208', '1657')
('835', '1657')
('39', '48')
('39', '237')
('39', '359')
('39', '571')
('39', '878')
('39', '885')
('39', '1291')
('39', '1859')
('48', '237')
('48', '359')
('48', '571')
('48', '878')
('48', '885')
('48', '1291')
('48', '1859')
('237', '359')
('237', '571')
('237', '878')
('237', '885')
('237', '1291')
('237', '1859')
('359', '571')
('359', '878')
('359', '885')
('359', '1291')
('359', '1859')
('571', '878')
('571', '885')
('571', '1291')
('571', '1859')
('878', '885')
('878', '1291')
('878', '1859')
('885', '1291')
('885', '1859')
('1291', '1859')
('39', '740')
('39', '48')
('39', '89')
('39', '824')
('48', '89')
('48', '824')
('89', '824')
('32', '41')
('32', '48')
('32', '65')
('32', '66')
('32', '338')
('32', '475')
('32', '1872')
('41', '48')
('41', '65')
('41', '66')
('41', '338')
('41', '475')
('41', '1872')
('48', '65')
('48', '66')
('48', '338')
('48', '475')
('48', '1872')
('65', '66')
('65', '338')
('65', '475')
('65', '1872')
('66', '338')
('66', '475')
('66', '1872')
('338', '475')
('338', '1872')
('475', '1872')
('39', '41')
('39', '65')
('39', '612')
('39', '956')
('39', '1880')
('41', '65')
('41', '612')
('41', '956')
('41', '1880')
('65', '612')
('65', '956')
('65', '1880')
('612', '956')
('612', '1880')
('956', '1880')
('38', '55')
('39', '249')
('39', '48')
('38', '39')
('38', '41')
('38', '396')
('38', '548')
('38', '1872')
('39', '41')
('39', '396')
('39', '548')
('39', '1872')
('41', '396')
('41', '548')
('41', '1872')
('396', '548')
('396', '1872')
('548', '1872')
('38', '39')
('38', '41')
('38', '48')
('38', '89')
('38', '101')
